Round Number,Winner,Depth,Stake,Stake Density,Hash,pot,Reward,MajorityReveal,ReserveCommitments
180350,0x19ef46d4b41e19dbbb6f5852cf930806d2abd16e2256ac475519d27cc7984761,8,100000000000000000,25600000000000000000,0xeeb5e90ec67ce713c9cacdaeb14eb1aa529bdfdea9e8d4e62d1110d313aad3c9,62825548480512000,62825548480512000,0xeeb5e90ec67ce713c9cacdaeb14eb1aa529bdfdea9e8d4e62d1110d313aad3c9,[object Object]
180462,0x811a9b1d4f19352899a522eb38c1043f601b1eac38d51d0876fed9a040d3af2a,8,100000000000000000,25600000000000000000,0x5698769b65f04f85840d39b47b155d5608ea295326f6b2e585e6bce8a2e6f442,62817872904192000,62817872904192000,0x5698769b65f04f85840d39b47b155d5608ea295326f6b2e585e6bce8a2e6f442,[object Object]
180499,0x7969942589b385a4e9a8aef4722c212233a04538ccac2ef459b60fa28ef0690b,0,102400000000000000000,102400000000000000000,0x263ba02bd7d12c24b91ede8abc154e534dfa6fff2b3402e7c60ba0d627247a8e,61562953924608000,61562953924608000,0x13f5b02b23772b6ae2654ed94bbe00a9c2353eed6b84da94f0478d72e14eced7,[object Object]
180515,0x8d3a59d9492170e7c2cd0cb21ef01d0a1bb59b377929aaf74ee480952f2482ae,8,100000000000000000,25600000000000000000,0x2e6bd0944c67ca9f624c890e6ed7a668b9fb24c20ae9b6f492811f5ce4d8e9e4,63642783449088000,125205737373696000,0x2e6bd0944c67ca9f624c890e6ed7a668b9fb24c20ae9b6f492811f5ce4d8e9e4,[object Object]
180547,0x7969942589b385a4e9a8aef4722c212233a04538ccac2ef459b60fa28ef0690b,0,153600000000000000000,153600000000000000000,0x263ba02bd7d12c24b91ede8abc154e534dfa6fff2b3402e7c60ba0d627247a8e,64069771984896000,64069771984896000,0x9990be41c7baba88dc8ea43a66f6fa2b08c4d0109ec8b9c957e8b988de24251c,[object Object]
180702,0x255abaa0ecee415261fd8be983a35115d4154ebf492f911d5e24f6e162af4ce0,8,100000000000000000,25600000000000000000,0xe719d9696c8b5425fbfa1efa841e5355164ecc64d3d12e648695b141ba62b176,63634601410560000,127704373395456000,0xe719d9696c8b5425fbfa1efa841e5355164ecc64d3d12e648695b141ba62b176,[object Object]
180930,0x7969942589b385a4e9a8aef4722c212233a04538ccac2ef459b60fa28ef0690b,0,51200000000000000000,51200000000000000000,0x263ba02bd7d12c24b91ede8abc154e534dfa6fff2b3402e7c60ba0d627247a8e,63623366967296000,63623366967296000,0xf17b758e1f5639f1b522432c34fc2eb547dc47ae8b9689a61a996ae6a8433f84,[object Object]
180958,0x7969942589b385a4e9a8aef4722c212233a04538ccac2ef459b60fa28ef0690b,0,87000000000000000000,87000000000000000000,0x263ba02bd7d12c24b91ede8abc154e534dfa6fff2b3402e7c60ba0d627247a8e,63635312345088000,127258679312384000,0xf1c4031c0c7191e0a2e5220a053eb2f30c99a21662fe496a0e18c2f3cc1fa0e5,[object Object]
181002,0x00bac24893c33fab3d04e31b071aecfaefab40c8cf3bd801d6f3e4d9803825ab,8,100000000000000000,25600000000000000000,0xe468ba01068624cfe7a6c856c4ad26686e7d2b527efc5b9a86d3c6164d7b4f1f,316883104432128000,444141783744512000,0xe468ba01068624cfe7a6c856c4ad26686e7d2b527efc5b9a86d3c6164d7b4f1f,[object Object]
181047,0xda93b6857fa7ee1bcb6a2b93a749a478ca2b06d4d6572bf812de8355f78dbbbc,8,100000000000000000,25600000000000000000,0x0035a729455155832299c059d71c87711c0c53ac17146660e614e1d569b3823c,63596578996224000,63596578996224000,0x7ffecba78130d05e6e97d25a399dc834e88a37ee4fbd4f554962cddfd54e0bf9,[object Object]
181065,0x7969942589b385a4e9a8aef4722c212233a04538ccac2ef459b60fa28ef0690b,0,115300000000000000000,115300000000000000000,0x263ba02bd7d12c24b91ede8abc154e534dfa6fff2b3402e7c60ba0d627247a8e,127208473493504000,127208473493504000,0x43a1f137faee5a92ca921179172cba06eaba02e561a420ee0fa403e6c016b741,[object Object]
181129,0x8fb51793ca6ad44a0eda613b1f0b1f8bcdc59b536ed8467d6eeb4efa3ede1fd8,8,100000000000000000,25600000000000000000,0xf4486aef7dca85eff1ad6339e403ebcb0ea3eaa23bd21f1193e9cc7c843bf889,189157633687552000,316366107181056000,0xf4486aef7dca85eff1ad6339e403ebcb0ea3eaa23bd21f1193e9cc7c843bf889,[object Object]
181173,0x7969942589b385a4e9a8aef4722c212233a04538ccac2ef459b60fa28ef0690b,0,90000000000000000000,90000000000000000000,0x263ba02bd7d12c24b91ede8abc154e534dfa6fff2b3402e7c60ba0d627247a8e,62374123929600000,62374123929600000,0xe43b6e19d9d62e3590cf4f90a93077583b76063ffc4b13a97a2bf42d74f26dc5,[object Object]
181211,0x9122870b1eb79dc05338db616daeaef2843cc499cdd6485553c24ec59cbef8c4,8,100000000000000000,25600000000000000000,0x3d8760169f3631834703c9f3f60bb6dc199d2f44c11546e5ad608b1e5479f636,64848729735168000,127222853664768000,0x6c1ba83c2ecf1b224fe531cdff66615ae6f6f3b5bf54b0a1bad5259c5f9df480,[object Object]
