Round Number,Winner,Depth,Stake,Stake Density,Hash,pot,Reward,MajorityReveal,ReserveCommitments
180350,0x19ef46d4b41e19dbbb6f5852cf930806d2abd16e2256ac475519d27cc7984761,8,100000000000000000,25600000000000000000,0xeeb5e90ec67ce713c9cacdaeb14eb1aa529bdfdea9e8d4e62d1110d313aad3c9,62825548480512000,62825548480512000,0xeeb5e90ec67ce713c9cacdaeb14eb1aa529bdfdea9e8d4e62d1110d313aad3c9,[object Object]
180462,0x81e75d3f3751c6ce4749b403957a50a1f0fc3a75428a2793c744eb48716055e1,8,100000000000000000,25600000000000000000,0x5698769b65f04f85840d39b47b155d5608ea295326f6b2e585e6bce8a2e6f442,62817872904192000,62817872904192000,0x5698769b65f04f85840d39b47b155d5608ea295326f6b2e585e6bce8a2e6f442,[object Object]
180499,0x7969942589b385a4e9a8aef4722c212233a04538ccac2ef459b60fa28ef0690b,0,0,0,0x263ba02bd7d12c24b91ede8abc154e534dfa6fff2b3402e7c60ba0d627247a8e,61562953924608000,61562953924608000,0x13f5b02b23772b6ae2654ed94bbe00a9c2353eed6b84da94f0478d72e14eced7,[object Object]
180515,0x8d8d8a2b68524f3ec291dca3e74c6e70c9c944e899c8d2b1e90354a33ea77a1e,8,100000000000000000,25600000000000000000,0x52a3493e26e18865f334669e88bb029c1d9b5aad492ac0c918d8982b9146f18e,63642783449088000,125205737373696000,0x2e6bd0944c67ca9f624c890e6ed7a668b9fb24c20ae9b6f492811f5ce4d8e9e4,[object Object]
180547,0x04c17f1015a8a1ae0b56024df5cc271b84742f997afb1dac826f37382eb8abd8,8,100000000000000000,25600000000000000000,0x9990be41c7baba88dc8ea43a66f6fa2b08c4d0109ec8b9c957e8b988de24251c,64069771984896000,64069771984896000,0x9990be41c7baba88dc8ea43a66f6fa2b08c4d0109ec8b9c957e8b988de24251c,[object Object]
180702,0x25f832aae8c393e4965278134f154cbd26619d4cd1b968ae3d8ad919f1e20f9a,8,100000000000000000,25600000000000000000,0x7d186ecddcedff8c36a9dbfb20c352ac0d3998e0bd6496728791bfe5d0a0029a,63634601410560000,63634601410560000,0xe719d9696c8b5425fbfa1efa841e5355164ecc64d3d12e648695b141ba62b176,[object Object]
180930,0x7969942589b385a4e9a8aef4722c212233a04538ccac2ef459b60fa28ef0690b,0,0,0,0x263ba02bd7d12c24b91ede8abc154e534dfa6fff2b3402e7c60ba0d627247a8e,63623366967296000,63623366967296000,0xf17b758e1f5639f1b522432c34fc2eb547dc47ae8b9689a61a996ae6a8433f84,[object Object]
180958,0x7969942589b385a4e9a8aef4722c212233a04538ccac2ef459b60fa28ef0690b,0,0,0,0x263ba02bd7d12c24b91ede8abc154e534dfa6fff2b3402e7c60ba0d627247a8e,63635312345088000,127258679312384000,0xf1c4031c0c7191e0a2e5220a053eb2f30c99a21662fe496a0e18c2f3cc1fa0e5,[object Object]
181002,0x007236683d69dd5ea8d694a54fbe36ccf474d200a3960ee353ac3ac67003e37e,8,100000000000000000,25600000000000000000,0xe468ba01068624cfe7a6c856c4ad26686e7d2b527efc5b9a86d3c6164d7b4f1f,316883104432128000,444141783744512000,0xe468ba01068624cfe7a6c856c4ad26686e7d2b527efc5b9a86d3c6164d7b4f1f,[object Object]
181047,0xda59ab7239e11f48e6a8a512f296e2057339630f7376d0ccaf3327554fc34c03,8,100000000000000000,25600000000000000000,0x7ffecba78130d05e6e97d25a399dc834e88a37ee4fbd4f554962cddfd54e0bf9,63596578996224000,63596578996224000,0x7ffecba78130d05e6e97d25a399dc834e88a37ee4fbd4f554962cddfd54e0bf9,[object Object]
181065,0xa2aa6e560d2dac4f10af483b4f8a5c9baea8860a9f6a0e97ebb522d9ce71c559,8,100000000000000000,25600000000000000000,0x43a1f137faee5a92ca921179172cba06eaba02e561a420ee0fa403e6c016b741,127208473493504000,127208473493504000,0x43a1f137faee5a92ca921179172cba06eaba02e561a420ee0fa403e6c016b741,[object Object]
181129,0x8f34ba0dc6559a6ce7c6417c62fff8a7aa28b225681c09878228a8d1330689c4,8,100000000000000000,25600000000000000000,0xf4486aef7dca85eff1ad6339e403ebcb0ea3eaa23bd21f1193e9cc7c843bf889,189157633687552000,189157633687552000,0xf4486aef7dca85eff1ad6339e403ebcb0ea3eaa23bd21f1193e9cc7c843bf889,[object Object]
181173,0xfc5e4440f683a2cb17d4a24e7a473ab7321a6fa74be3a1a342ad6253f071d892,8,100000000000000000,25600000000000000000,0xc6a1d364266355dd95abef6c8accf3861a054cc8515c6a3b377e380c2c63cb5d,62374123929600000,62374123929600000,0xe43b6e19d9d62e3590cf4f90a93077583b76063ffc4b13a97a2bf42d74f26dc5,[object Object]
