Round Number,Winner,Depth,Stake,Stake Density,Hash,pot,Reward,MajorityReveal,ReserveCommitments
194396,0x3188adcece05b1823880eff7d93cfe3518ae1ded77310b1f45ad8001408d7ab9,9,100000000000000000,51200000000000000000,0x85c289d7ab91a5aa84c195358e589b5be969f5cdfcf4b5b8a777749cf6ae2bc5,434250606182400000,434250606182400000,0x85c289d7ab91a5aa84c195358e589b5be969f5cdfcf4b5b8a777749cf6ae2bc5,[object Object]
194398,0x84e00bce1f6a2b0a01f96c6608d045c24eff4f051134eca32ed53bfd88a97294,9,110000000000000000,56320000000000000000,0x0250e933779b01455d28bf8ac07944130d208a002a059a097f79a8a57473490e,442943319048192000,442943319048192000,0x85c289d7ab91a5aa84c195358e589b5be969f5cdfcf4b5b8a777749cf6ae2bc5,[object Object]
194404,0xf0286704041dc8d2e7aa100bcc3b7ec7676bc7250d709e20812c60009cc516c0,9,100000000000000000,51200000000000000000,0x67a4bb5559d397826b4c0810048c4aab999ed8495c6771d5c8f08e0938406c30,442937543491584000,442937543491584000,0x67a4bb5559d397826b4c0810048c4aab999ed8495c6771d5c8f08e0938406c30,[object Object]
194405,0xc1256bd52626cd3acf61bf026779b4cd3c1a85e930f10354a1256fe4fc1f0ef1,9,110000000000000000,56320000000000000000,0xff321eddb2d38d17a241ff6d32a81825efd8d1bc2b6393d52f36458d80bc88c7,445835957501952000,445835957501952000,0x67a4bb5559d397826b4c0810048c4aab999ed8495c6771d5c8f08e0938406c30,[object Object]
194413,0x4563898839e98df4da90b122e6cbf6b7948bea69c7a4d526ba547d6a76a01275,9,100000000000000000,51200000000000000000,0x083025a829bcddbe44bf71bfb978435f079f854bf68c8977c8b5a341ff4c1414,440049371971584000,440049371971584000,0x67a4bb5559d397826b4c0810048c4aab999ed8495c6771d5c8f08e0938406c30,[object Object]
194420,0xd42cc39b24a174ad79cd79a0cc3b6c9d7546bafc4fcaaf95f275771b94a6f10f,9,110000000000000000,56320000000000000000,0x498a7aae7e67b8128f0364a1f0ea26d2a438bb0d287560fbdc62295c1068e9bd,448733264216064000,448733264216064000,0x67a4bb5559d397826b4c0810048c4aab999ed8495c6771d5c8f08e0938406c30,[object Object]
194421,0xc35e827f0cad55fe4d76302840589f4114edb4917062388ae05dd23766f43c97,9,110000000000000000,56320000000000000000,0x8dd2362a4f81fcbfaa2c08fa359c9be6155e4a1285ba207de22158d35f50f512,437151640584192000,437151640584192000,0x67a4bb5559d397826b4c0810048c4aab999ed8495c6771d5c8f08e0938406c30,[object Object]
194423,0xd98d85b12cfb9b1d0241b8db2d4aa4a71de8734acccb62429dc2f06c683892cc,9,110000000000000000,56320000000000000000,0xfe31534a3eea0340399ac66b50a75433a9daf4bc6c7915ba3df96aa9972885f0,448732097150976000,448732097150976000,0x67a4bb5559d397826b4c0810048c4aab999ed8495c6771d5c8f08e0938406c30,[object Object]
194425,0x04af38073de4b66ca80c7acb9ed60d6a1e15d5c1440df321e6682eb323e22ed3,9,100000000000000000,51200000000000000000,0x00ac5ee1ae34b08dd64144cba2044b7b0a52a440de38b2b5516b81e9e4794630,428472035966976000,428472035966976000,0x67a4bb5559d397826b4c0810048c4aab999ed8495c6771d5c8f08e0938406c30,[object Object]
194436,0x576b1d5844010ac6ac975b79c2989706affe08caff54d9360c7ef3978e85acda,9,150000000000000000,76800000000000000000,0x2d749a550a11be1ed66d6945d5131ec2017e053f43bfa8361e13647f4b1b6980,497951516393472000,497951516393472000,0x67a4bb5559d397826b4c0810048c4aab999ed8495c6771d5c8f08e0938406c30,[object Object]
